table_name,column_name,data_type,is_nullable
ekpo,meprf,STRING,YES
ekpo,brgew,NUMERIC,YES
ekpo,volum,NUMERIC,YES
ekpo,voleh,STRING,YES
ekpo,inco1,STRING,YES
ekpo,inco2,STRING,YES
ekpo,vorab,STRING,YES
ekpo,kolif,STRING,YES
ekpo,ltsnr,STRING,YES
ekpo,packno,STRING,YES
ekpo,fplnr,STRING,YES
ekpo,gnetwr,NUMERIC,YES
ekpo,stapo,STRING,YES
ekpo,uebpo,STRING,YES
ekpo,lewed,DATE,YES
ekpo,emlif,STRING,YES
ekpo,lblkz,STRING,YES
ekpo,satnr,STRING,YES
ekpo,attyp,STRING,YES
ekpo,vsart,STRING,YES
ekpo,handoverloc,STRING,YES
ekpo,kanba,STRING,YES
ekpo,adrn2,STRING,YES
ekpo,cuobj,STRING,YES
ekpo,xersy,STRING,YES
ekpo,eildt,DATE,YES
ekpo,drdat,DATE,YES
ekpo,druhr,TIME,YES
ekpo,drunr,STRING,YES
ekpo,aktnr,STRING,YES
ekpo,abeln,STRING,YES
ekpo,abelp,STRING,YES
ekpo,anzpu,NUMERIC,YES
ekpo,punei,STRING,YES
ekpo,saiso,STRING,YES
ekpo,saisj,STRING,YES
ekpo,ebon2,STRING,YES
ekpo,ebon3,STRING,YES
ekpo,ebonf,STRING,YES
ekpo,mlmaa,STRING,YES
ekpo,mhdrz,NUMERIC,YES
ekpo,anfnr,STRING,YES
ekpo,anfps,STRING,YES
ekpo,kzkfg,STRING,YES
ekpo,usequ,STRING,YES
ekpo,umsok,STRING,YES
ekpo,banfn,STRING,YES
ekpo,bnfpo,STRING,YES
ekpo,mtart,STRING,YES
ekpo,uptyp,STRING,YES
ekpo,upvor,STRING,YES
ekpo,kzwi1,NUMERIC,YES
ekpo,kzwi2,NUMERIC,YES
ekpo,kzwi3,NUMERIC,YES
ekpo,kzwi4,NUMERIC,YES
ekpo,kzwi5,NUMERIC,YES
ekpo,kzwi6,NUMERIC,YES
ekpo,sikgr,STRING,YES
ekpo,mfzhi,NUMERIC,YES
ekpo,ffzhi,NUMERIC,YES
ekpo,retpo,STRING,YES
ekpo,aurel,STRING,YES
ekpo,bsgru,STRING,YES
ekpo,lfret,STRING,YES
ekpo,mfrgr,STRING,YES
ekpo,nrfhg,STRING,YES
ekpo,j_1bnbm,STRING,YES
ekpo,j_1bmatuse,STRING,YES
ekpo,j_1bmatorg,STRING,YES
ekpo,j_1bownpro,STRING,YES
ekpo,j_1bindust,STRING,YES
ekpo,abueb,STRING,YES
ekpo,nlabd,DATE,YES
ekpo,nfabd,DATE,YES
ekpo,kzbws,STRING,YES
ekpo,bonba,NUMERIC,YES
ekpo,fabkz,STRING,YES
ekpo,loadingpoint,STRING,YES
ekpo,j_1aindxp,STRING,YES
ekpo,j_1aidatep,DATE,YES
ekpo,mprof,STRING,YES
ekpo,eglkz,STRING,YES
ekpo,kztlf,STRING,YES
ekpo,kzfme,STRING,YES
ekpo,rdprf,STRING,YES
ekpo,techs,STRING,YES
ekpo,chg_srv,STRING,YES
ekpo,chg_fplnr,STRING,YES
ekpo,mfrpn,STRING,YES
ekpo,mfrnr,STRING,YES
ekpo,emnfr,STRING,YES
ekpo,novet,STRING,YES
ekpo,afnam,STRING,YES
ekpo,tzonrc,STRING,YES
ekpo,iprkz,STRING,YES
ekpo,lebre,STRING,YES
ekpo,berid,STRING,YES
ekpo,xconditions,STRING,YES
ekpo,apoms,STRING,YES
ekpo,ccomp,STRING,YES
ekpo,grant_nbr,STRING,YES
ekpo,fkber,STRING,YES
ekpo,status,STRING,YES
ekpo,reslo,STRING,YES
ekpo,kblnr,STRING,YES
ekpo,kblpos,STRING,YES
ekpo,ps_psp_pnr,STRING,YES
ekpo,kostl,STRING,YES
ekpo,sakto,STRING,YES
ekpo,weora,STRING,YES
ekpo,srv_bas_com,STRING,YES
ekpo,prio_urg,STRING,YES
ekpo,prio_req,STRING,YES
ekpo,empst,STRING,YES
ekpo,diff_invoice,STRING,YES
ekpo,trmrisk_relevant,STRING,YES
ekpo,creationdate,DATE,YES
ekpo,creationtime,TIME,YES
ekpo,spe_abgru,STRING,YES
ekpo,spe_crm_so,STRING,YES
ekpo,spe_crm_so_item,STRING,YES
ekpo,spe_crm_ref_so,STRING,YES
ekpo,spe_crm_ref_item,STRING,YES
ekpo,spe_crm_fkrel,STRING,YES
ekpo,spe_chng_sys,STRING,YES
ekpo,spe_insmk_src,STRING,YES
ekpo,spe_cq_ctrltype,STRING,YES
ekpo,spe_cq_nocq,STRING,YES
ekpo,reason_code,STRING,YES
ekpo,cqu_sar,NUMERIC,YES
ekpo,anzsn,INT64,YES
ekpo,spe_ewm_dtc,STRING,YES
ekpo,exlin,STRING,YES
ekpo,exsnr,STRING,YES
ekpo,ehtyp,STRING,YES
ekpo,retpc,NUMERIC,YES
ekpo,dptyp,STRING,YES
ekpo,dppct,NUMERIC,YES
ekpo,dpamt,NUMERIC,YES
ekpo,dpdat,DATE,YES
ekpo,fls_rsto,STRING,YES
ekpo,ext_rfx_number,STRING,YES
ekpo,ext_rfx_item,STRING,YES
ekpo,ext_rfx_system,STRING,YES
ekpo,srm_contract_id,STRING,YES
ekpo,srm_contract_itm,STRING,YES
ekpo,blk_reason_id,STRING,YES
ekpo,blk_reason_txt,STRING,YES
ekpo,itcons,STRING,YES
ekpo,fixmg,STRING,YES
ekpo,wabwe,STRING,YES
ekpo,cmpl_dlv_itm,STRING,YES
ekpo,inco2_l,STRING,YES
ekpo,inco3_l,STRING,YES
ekpo,stawn,STRING,YES
ekpo,isvco,STRING,YES
ekpo,grwrt,NUMERIC,YES
ekpo,serviceperformer,STRING,YES
ekpo,producttype,STRING,YES
ekpo,gr_by_ses,STRING,YES
ekpo,requestforquotation,STRING,YES
ekpo,requestforquotationitem,STRING,YES
ekpo,extmaterialforpurg,STRING,YES
ekpo,target_value,NUMERIC,YES
ekpo,externalreferenceid,STRING,YES
ekpo,tc_aut_det,STRING,YES
ekpo,manual_tc_reason,STRING,YES
ekpo,fiscal_incentive,STRING,YES
ekpo,tax_subject_st,STRING,YES
ekpo,fiscal_incentive_id,STRING,YES
ekpo,sf_txjcd,STRING,YES
ekpo,dummy_ekpo_incl_eew_ps,STRING,YES
ekpo,expected_value,NUMERIC,YES
ekpo,limit_amount,NUMERIC,YES
ekpo,contract_for_limit,STRING,YES
ekpo,enh_date1,DATE,YES
ekpo,enh_date2,DATE,YES
ekpo,enh_percent,NUMERIC,YES
ekpo,enh_numc1,STRING,YES
ekpo,dataaging,DATE,YES
ekpo,cupit,STRING,YES
ekpo,cigit,STRING,YES
ekpo,bev1_negen_item,STRING,YES
ekpo,bev1_nedepfree,STRING,YES
ekpo,bev1_nestruccat,STRING,YES
ekpo,advcode,STRING,YES
ekpo,budget_pd,STRING,YES
ekpo,excpe,STRING,YES
ekpo,fmfgus_key,STRING,YES
ekpo,iuid_relevant,STRING,YES
ekpo,mrpind,STRING,YES
ekpo,sgt_scat,STRING,YES
ekpo,sgt_rcat,STRING,YES
ekpo,tms_ref_uuid,STRING,YES
ekpo,tms_src_loc_key,STRING,YES
ekpo,tms_des_loc_key,STRING,YES
ekpo,wrf_charstc1,STRING,YES
ekpo,wrf_charstc2,STRING,YES
ekpo,wrf_charstc3,STRING,YES
ekpo,refsite,STRING,YES
ekpo,zapcgk,STRING,YES
ekpo,apcgk_extend,STRING,YES
ekpo,zbas_date,DATE,YES
ekpo,zadattyp,STRING,YES
ekpo,zstart_dat,DATE,YES
ekpo,z_dev,NUMERIC,YES
ekpo,zindanx,STRING,YES
ekpo,zlimit_dat,DATE,YES
ekpo,numerator,STRING,YES
ekpo,hashcal_bdat,DATE,YES
ekpo,hashcal,STRING,YES
ekpo,negative,STRING,YES
ekpo,hashcal_exists,STRING,YES
ekpo,known_index,STRING,YES
ekpo,sapmp_gpose,STRING,YES
ekpo,angpn,STRING,YES
ekpo,admoi,STRING,YES
ekpo,adpri,STRING,YES
ekpo,lprio,STRING,YES
ekpo,adacn,STRING,YES
ekpo,afpnr,STRING,YES
ekpo,bsark,STRING,YES
ekpo,audat,DATE,YES
ekpo,angnr,STRING,YES
ekpo,pnstat,STRING,YES
ekpo,addns,STRING,YES
ekpo,assignment_priority,STRING,YES
ekpo,arun_group_prio,STRING,YES
ekpo,arun_order_prio,INT64,YES
ekpo,serru,STRING,YES
ekpo,sernp,STRING,YES
ekpo,disub_sobkz,STRING,YES
ekpo,disub_pspnr,STRING,YES
ekpo,disub_kunnr,STRING,YES
ekpo,disub_vbeln,STRING,YES
ekpo,disub_posnr,STRING,YES
ekpo,disub_owner,STRING,YES
ekpo,fsh_season_year,STRING,YES
ekpo,fsh_season,STRING,YES
ekpo,fsh_collection,STRING,YES
ekpo,fsh_theme,STRING,YES
ekpo,fsh_atp_date,DATE,YES
ekpo,fsh_vas_rel,STRING,YES
ekpo,fsh_vas_prnt_id,STRING,YES
ekpo,fsh_transaction,STRING,YES
ekpo,fsh_item_group,STRING,YES
ekpo,fsh_item,STRING,YES
ekpo,fsh_ss,STRING,YES
ekpo,fsh_grid_cond_rec,STRING,YES
ekpo,fsh_psm_pfm_split,STRING,YES
ekpo,cnfm_qty,NUMERIC,YES
ekpo,fsh_pqr_uepos,STRING,YES
ekpo,rfm_diversion,STRING,YES
ekpo,rfm_scc_indicator,STRING,YES
ekpo,stpac,STRING,YES
ekpo,lgbzo,STRING,YES
ekpo,lgbzo_b,STRING,YES
ekpo,addrnum,STRING,YES
ekpo,consnum,STRING,YES
ekpo,borgr_miss,STRING,YES
ekpo,dep_id,STRING,YES
ekpo,belnr,STRING,YES
ekpo,kblpos_cab,STRING,YES
ekpo,kblnr_comp,STRING,YES
ekpo,kblpos_comp,STRING,YES
ekpo,wbs_element,STRING,YES
ekpo,rfm_psst_rule,STRING,YES
ekpo,rfm_psst_group,STRING,YES
ekpo,rfm_ref_doc,STRING,YES
ekpo,rfm_ref_item,STRING,YES
ekpo,rfm_ref_action,STRING,YES
ekpo,rfm_ref_slitem,STRING,YES
ekpo,ref_item,STRING,YES
ekpo,source_id,STRING,YES
ekpo,source_key,STRING,YES
ekpo,put_back,STRING,YES
ekpo,pol_id,STRING,YES
ekpo,cons_order,STRING,YES
ekpo,operation_flag,STRING,YES
ekpo,is_deleted,BOOL,YES
ekpo,recordstamp,TIMESTAMP,YES
matdoc,mandt,STRING,YES
matdoc,key1,STRING,YES
matdoc,key2,STRING,YES
matdoc,key3,STRING,YES
matdoc,key4,STRING,YES
matdoc,key5,STRING,YES
matdoc,key6,STRING,YES
matdoc,record_type,STRING,YES
matdoc,header_counter,INT64,YES
matdoc,matbf,STRING,YES
matdoc,werks,STRING,YES
matdoc,lgort_sid,STRING,YES
matdoc,charg_sid,STRING,YES
matdoc,lifnr_sid,STRING,YES
matdoc,mat_kdauf,STRING,YES
matdoc,mat_kdpos,STRING,YES
matdoc,mat_pspnr,STRING,YES
matdoc,kunnr_sid,STRING,YES
matdoc,sobkz,STRING,YES
matdoc,lbbsa_sid,STRING,YES
matdoc,disub_owner_sid,STRING,YES
matdoc,resourcename_sid,STRING,YES
matdoc,bukrs,STRING,YES
matdoc,charg_whs_sg,STRING,YES
matdoc,mengu,STRING,YES
matdoc,wertu,STRING,YES
matdoc,vbobj_sg,STRING,YES
matdoc,kzbws,STRING,YES
matdoc,bstaus_sg,STRING,YES
matdoc,bsttyp_sg,STRING,YES
matdoc,kalnr,STRING,YES
matdoc,berid,STRING,YES
matdoc,waers,STRING,YES
matdoc,dmbtr,NUMERIC,YES
matdoc,bnbtr,NUMERIC,YES
matdoc,bualt,NUMERIC,YES
matdoc,dmbum,NUMERIC,YES
matdoc,exbwr,NUMERIC,YES
matdoc,vkwrt,NUMERIC,YES
matdoc,exvkw,NUMERIC,YES
matdoc,salk3,NUMERIC,YES
matdoc,vkwra,NUMERIC,YES
matdoc,j_1bexbase,NUMERIC,YES
matdoc,stock_vkwrt,NUMERIC,YES
matdoc,dmbtr_stock,NUMERIC,YES
matdoc,dmbtr_cons,NUMERIC,YES
matdoc,meins,STRING,YES
matdoc,menge,NUMERIC,YES
matdoc,lbkum,NUMERIC,YES
matdoc,stock_qty,NUMERIC,YES
matdoc,consumption_qty,NUMERIC,YES
matdoc,erfme,STRING,YES
matdoc,erfmg,NUMERIC,YES
matdoc,bprme,STRING,YES
matdoc,bpmng,NUMERIC,YES
matdoc,bstme,STRING,YES
matdoc,bstmg,NUMERIC,YES
matdoc,lsmeh,STRING,YES
matdoc,lsmng,NUMERIC,YES
matdoc,pbamg,NUMERIC,YES
matdoc,currency_a1,STRING,YES
matdoc,price_a1,NUMERIC,YES
matdoc,price_source_a1,STRING,YES
matdoc,stock_value_a1,NUMERIC,YES
matdoc,cons_value_a1,NUMERIC,YES
matdoc,cwm_menge,NUMERIC,YES
matdoc,cwm_meins,STRING,YES
matdoc,cwm_erfmg,NUMERIC,YES
matdoc,cwm_erfme,STRING,YES
matdoc,cwm_stock_qty,NUMERIC,YES
matdoc,cwm_consumption_qty,NUMERIC,YES
matdoc,cwm_meins_sid,STRING,YES
matdoc,ummab_cid,STRING,YES
matdoc,umwrk_cid,STRING,YES
matdoc,lgort_cid,STRING,YES
matdoc,charg_cid,STRING,YES
matdoc,lifnr_cid,STRING,YES
matdoc,mat_kdauf_cid,STRING,YES
matdoc,mat_kdpos_cid,STRING,YES
matdoc,mat_pspnr_cid,STRING,YES
matdoc,kunnr_cid,STRING,YES
matdoc,umsok_cid,STRING,YES
matdoc,lbbsa_cid,STRING,YES
matdoc,disub_owner_cid,STRING,YES
matdoc,resourcename_cid,STRING,YES
matdoc,umbuk_cg,STRING,YES
matdoc,charg_whs_cg,STRING,YES
matdoc,ummen_cg,STRING,YES
matdoc,umwer_cg,STRING,YES
matdoc,vbobj_cg,STRING,YES
matdoc,umkzbws_cg,STRING,YES
matdoc,bstaus_cg,STRING,YES
matdoc,bsttyp_cg,STRING,YES
matdoc,kalnr_cg,STRING,YES
matdoc,budat,DATE,YES
matdoc,cpudt,DATE,YES
matdoc,cputm,TIME,YES
matdoc,yearday_budat,STRING,YES
matdoc,yearweek_budat,STRING,YES
matdoc,yearmonth_budat,STRING,YES
matdoc,yearquarter_budat,STRING,YES
matdoc,year_budat,STRING,YES
matdoc,quarter_budat,STRING,YES
matdoc,month_budat,STRING,YES
matdoc,week_budat,STRING,YES
matdoc,day_budat,STRING,YES
matdoc,weekday_budat,STRING,YES
matdoc,bldat,DATE,YES
matdoc,aedat,DATE,YES
matdoc,spe_budat_uhr,TIME,YES
matdoc,spe_budat_zone,STRING,YES
matdoc,periv,STRING,YES
matdoc,gjahr,STRING,YES
matdoc,gjper,STRING,YES
matdoc,gjper_curr_per,STRING,YES
matdoc,vfdat,DATE,YES
matdoc,dabrbz,DATE,YES
matdoc,dabrz,DATE,YES
matdoc,hsdat,DATE,YES
matdoc,mblnr,STRING,YES
matdoc,mjahr,STRING,YES
matdoc,zeile,STRING,YES
matdoc,line_id,STRING,YES
matdoc,parent_id,STRING,YES
matdoc,line_depth,STRING,YES
matdoc,maa_urzei,STRING,YES
matdoc,kdauf,STRING,YES
matdoc,kdpos,STRING,YES
matdoc,kdein,STRING,YES
matdoc,ebeln,STRING,YES
matdoc,ebelp,STRING,YES
matdoc,lfbja,STRING,YES
matdoc,lfbnr,STRING,YES
matdoc,lfpos,STRING,YES
matdoc,sjahr,STRING,YES
matdoc,smbln,STRING,YES
matdoc,smblp,STRING,YES
matdoc,aufnr,STRING,YES
matdoc,anln1,STRING,YES
matdoc,anln2,STRING,YES
matdoc,belnr,STRING,YES
matdoc,buzei,STRING,YES
matdoc,belum,STRING,YES
matdoc,buzum,STRING,YES
matdoc,rsnum,STRING,YES
matdoc,rspos,STRING,YES
matdoc,tbnum,STRING,YES
matdoc,tbpos,STRING,YES
matdoc,ubnum,STRING,YES
matdoc,tanum,STRING,YES
matdoc,urzei,STRING,YES
matdoc,xblnr,STRING,YES
matdoc,vbeln_im,STRING,YES
matdoc,vbelp_im,STRING,YES
matdoc,le_vbeln,STRING,YES
matdoc,spe_logsys,STRING,YES
matdoc,spe_mdnum_ewm,STRING,YES
matdoc,cancelled,STRING,YES
matdoc,cancellation_type,STRING,YES
matdoc,reversal_movement,STRING,YES
matdoc,service_doc_type,STRING,YES
matdoc,service_doc_id,STRING,YES
matdoc,service_doc_item_id,STRING,YES
matdoc,ewm_lgnum,STRING,YES
matdoc,ewm_gmdoc,STRING,YES
matdoc,bwart,STRING,YES
matdoc,xauto,STRING,YES
matdoc,matnr,STRING,YES
matdoc,lgort,STRING,YES
matdoc,charg,STRING,YES
matdoc,bwtar,STRING,YES
matdoc,insmk,STRING,YES
matdoc,zusch,STRING,YES
matdoc,zustd,STRING,YES
matdoc,lifnr,STRING,YES
matdoc,kunnr,STRING,YES
matdoc,plpla,STRING,YES
matdoc,shkzg,STRING,YES
matdoc,shkum,STRING,YES
matdoc,elikz,STRING,YES
matdoc,sgtxt,STRING,YES
matdoc,equnr,STRING,YES
matdoc,wempf,STRING,YES
matdoc,ablad,STRING,YES
matdoc,gsber,STRING,YES
matdoc,kokrs,STRING,YES
matdoc,pargb,STRING,YES
matdoc,parbu,STRING,YES
matdoc,kostl,STRING,YES
matdoc,projn,STRING,YES
matdoc,xskst,STRING,YES
matdoc,xsauf,STRING,YES
matdoc,xspro,STRING,YES
matdoc,xserg,STRING,YES
matdoc,xruem,STRING,YES
matdoc,xruej,STRING,YES
matdoc,kzear,STRING,YES
matdoc,kzstr,STRING,YES
matdoc,ummat,STRING,YES
matdoc,umcha,STRING,YES
matdoc,umlgo,STRING,YES
matdoc,umzst,STRING,YES
matdoc,umzus,STRING,YES
matdoc,kzbew,STRING,YES
matdoc,kzvbr,STRING,YES
matdoc,kzzug,STRING,YES
matdoc,weunb,STRING,YES
matdoc,palan,NUMERIC,YES
matdoc,lgnum,STRING,YES
matdoc,lgtyp,STRING,YES
matdoc,lgpla,STRING,YES
matdoc,bestq,STRING,YES
matdoc,bwlvs,STRING,YES
matdoc,xblvs,STRING,YES
matdoc,vschn,STRING,YES
matdoc,nschn,STRING,YES
matdoc,dypla,STRING,YES
matdoc,tbpri,STRING,YES
matdoc,weanz,STRING,YES
matdoc,grund,STRING,YES
matdoc,evers,STRING,YES
matdoc,evere,STRING,YES
matdoc,imkey,STRING,YES
matdoc,kstrg,STRING,YES
matdoc,paobjnr,STRING,YES
matdoc,prctr,STRING,YES
matdoc,ps_psp_pnr,STRING,YES
matdoc,nplnr,STRING,YES
matdoc,aufpl,STRING,YES
matdoc,aplzl,STRING,YES
matdoc,aufps,STRING,YES
matdoc,vptnr,STRING,YES
matdoc,fipos,STRING,YES
matdoc,sakto,STRING,YES
matdoc,xwsbr,STRING,YES
matdoc,emlif,STRING,YES
matdoc,aktnr,STRING,YES
matdoc,zekkn,STRING,YES
matdoc,cuobj_ch,STRING,YES
matdoc,pprctr,STRING,YES
matdoc,rsart,STRING,YES
matdoc,geber,STRING,YES
matdoc,fistl,STRING,YES
matdoc,bustm,STRING,YES
matdoc,bustw,STRING,YES
matdoc,vprsv,STRING,YES
matdoc,fkber,STRING,YES
matdoc,xbeau,STRING,YES
matdoc,qinspst,STRING,YES
matdoc,mwskz,STRING,YES
matdoc,txjcd,STRING,YES
matdoc,ematn,STRING,YES
matdoc,j_1agirupd,STRING,YES
matdoc,vkmws,STRING,YES
matdoc,berkz,STRING,YES
matdoc,xwoff,STRING,YES
matdoc,bemot,STRING,YES
matdoc,prznr,STRING,YES
matdoc,llief,STRING,YES
matdoc,lstar,STRING,YES
matdoc,xobew,STRING,YES
matdoc,grant_nbr,STRING,YES
matdoc,zustd_t156m,STRING,YES
matdoc,spe_gts_stock_ty,STRING,YES
matdoc,kblnr,STRING,YES
matdoc,kblpos,STRING,YES
matdoc,xmacc,STRING,YES
matdoc,ummab,STRING,YES
matdoc,umbar,STRING,YES
matdoc,umwrk,STRING,YES
matdoc,umsok,STRING,YES
matdoc,sgt_scat,STRING,YES
matdoc,sgt_umscat,STRING,YES
matdoc,sgt_rcat,STRING,YES
matdoc,disub_owner,STRING,YES
matdoc,compl_mark,STRING,YES
matdoc,fzgls_mark,STRING,YES
matdoc,etanp_mark,STRING,YES
matdoc,popup_mark,STRING,YES
matdoc,xsaut,STRING,YES
matdoc,serviceperformer,STRING,YES
matdoc,pernr,STRING,YES
matdoc,knttp_gr,STRING,YES
matdoc,work_item_id,STRING,YES
matdoc,fbuda,DATE,YES
matdoc,dummy_incl_eew_cobl,STRING,YES
matdoc,fsh_season_year,STRING,YES
matdoc,fsh_season,STRING,YES
matdoc,fsh_collection,STRING,YES
matdoc,fsh_theme,STRING,YES
matdoc,wrf_charstc1,STRING,YES
matdoc,wrf_charstc2,STRING,YES
matdoc,wrf_charstc3,STRING,YES
matdoc,oinavnw,NUMERIC,YES
matdoc,oicondcod,STRING,YES
matdoc,condi,STRING,YES
matdoc,ass_pspnr,STRING,YES
matdoc,blart,STRING,YES
matdoc,blaum,STRING,YES
matdoc,tcode,STRING,YES
matdoc,bktxt,STRING,YES
matdoc,frath,NUMERIC,YES
matdoc,frbnr,STRING,YES
matdoc,wever,STRING,YES
matdoc,xabln,STRING,YES
matdoc,awsys,STRING,YES
matdoc,bla2d,STRING,YES
matdoc,bfwms,STRING,YES
matdoc,vgart,STRING,YES
matdoc,usnam,STRING,YES
matdoc,tcode2,STRING,YES
matdoc,exnum,STRING,YES
matdoc,gts_cusref_no,STRING,YES
matdoc,fls_rsto,STRING,YES
matdoc,msr_active,STRING,YES
matdoc,xcompl,STRING,YES
matdoc,knumv,STRING,YES
matdoc,dataaging,DATE,YES
matdoc,xprint,STRING,YES
matdoc,lmbmv,STRING,YES
matdoc,pabpm,NUMERIC,YES
matdoc,xfmat,STRING,YES
matdoc,knbdr,STRING,YES
matdoc,operation_flag,STRING,YES
matdoc,is_deleted,BOOL,YES
matdoc,recordstamp,TIMESTAMP,YES
sethanahier0101,mandt,STRING,YES
sethanahier0101,setclass,STRING,YES
sethanahier0101,subclass,STRING,YES
sethanahier0101,hierbase,STRING,YES
sethanahier0101,succ,INT64,YES
sethanahier0101,pred,INT64,YES
sethanahier0101,hlevel,INT64,YES
sethanahier0101,setid,STRING,YES
sethanahier0101,setname,STRING,YES
sethanahier0101,vcount,INT64,YES
sethanahier0101,searchfld,STRING,YES
sethanahier0101,old_line,STRING,YES
sethanahier0101,value_from,STRING,YES
sethanahier0101,value_to,STRING,YES
sethanahier0101,objnr,STRING,YES
sethanahier0101,operation_flag,STRING,YES
sethanahier0101,is_deleted,BOOL,YES
sethanahier0101,recordstamp,TIMESTAMP,YES
t134,mandt,STRING,YES
t134,mtart,STRING,YES
t134,mtref,STRING,YES
t134,mbref,STRING,YES
t134,flref,STRING,YES
t134,numki,STRING,YES
t134,numke,STRING,YES
t134,envop,STRING,YES
t134,bsext,STRING,YES
t134,bsint,STRING,YES
t134,pstat,STRING,YES
t134,kkref,STRING,YES
t134,vprsv,STRING,YES
t134,kzvpr,STRING,YES
t134,vmtpo,STRING,YES
t134,ekalr,STRING,YES
t134,kzgrp,STRING,YES
t134,kzkfg,STRING,YES
t134,begru,STRING,YES
t134,kzprc,STRING,YES
t134,kzpip,STRING,YES
t134,prdru,STRING,YES
t134,aranz,STRING,YES
t134,wmakg,STRING,YES
t134,izust,STRING,YES
t134,ardel,STRING,YES
t134,kzmpn,STRING,YES
t134,mstae,STRING,YES
t134,cchis,STRING,YES
t134,ctype,STRING,YES
t134,class,STRING,YES
t134,chneu,STRING,YES
t134,prod_type_code,STRING,YES
t134,conctd_matnr,STRING,YES
t134,vtype,STRING,YES
t134,vnumki,STRING,YES
t134,vnumke,STRING,YES
t134,kzfff,STRING,YES
t134,kzrac,STRING,YES
t134,operation_flag,STRING,YES
t134,is_deleted,BOOL,YES
t134,recordstamp,TIMESTAMP,YES
t881,mandt,STRING,YES
t881,rldnr,STRING,YES
t881,gcurr,STRING,YES
t881,class,STRING,YES
t881,typ,STRING,YES
t881,trcur,STRING,YES
t881,lccur,STRING,YES
t881,rccur,STRING,YES
t881,occur,STRING,YES
t881,quant,STRING,YES
t881,atqnt,STRING,YES
t881,tab,STRING,YES
t881,rcopy,STRING,YES
t881,shkz,STRING,YES
t881,glsip,STRING,YES
t881,vortrag,STRING,YES
t881,dldnr,STRING,YES
t881,xdldnr,STRING,YES
t881,curt1,STRING,YES
t881,curt2,STRING,YES
t881,curt3,STRING,YES
t881,v2post,STRING,YES
t881,lctyp,STRING,YES
t881,fix,STRING,YES
t881,post,STRING,YES
t881,rollup,STRING,YES
t881,depld,STRING,YES
t881,appl,STRING,YES
t881,subappl,STRING,YES
t881,komp,STRING,YES
t881,gzledger,STRING,YES
t881,exit,STRING,YES
t881,kldnr,STRING,YES
t881,logsys,STRING,YES
t881,valutyp,STRING,YES
t881,gcompress,STRING,YES
t881,splitmethd,STRING,YES
t881,date_det_poper,STRING,YES
t881,glflex,STRING,YES
t881,xleading,STRING,YES
t881,orient_ledger,STRING,YES
t881,avg_rollup,STRING,YES
t881,xcash_ledger,STRING,YES
t881,operation_flag,STRING,YES
t881,is_deleted,BOOL,YES
t881,recordstamp,TIMESTAMP,YES
adrct,client,STRING,YES
adrct,addrnumber,STRING,YES
adrct,date_from,DATE,YES
adrct,nation,STRING,YES
adrct,langu,STRING,YES
adrct,remark,STRING,YES
adrct,dataaging,DATE,YES
adrct,operation_flag,STRING,YES
adrct,is_deleted,BOOL,YES
adrct,recordstamp,TIMESTAMP,YES
cskt,mandt,STRING,YES
cskt,spras,STRING,YES
cskt,kokrs,STRING,YES
cskt,kostl,STRING,YES
cskt,datbi,DATE,YES
cskt,ktext,STRING,YES
cskt,ltext,STRING,YES
cskt,mctxt,STRING,YES
cskt,operation_flag,STRING,YES
cskt,is_deleted,BOOL,YES
cskt,recordstamp,TIMESTAMP,YES
ckmlhd,mandt,STRING,YES
ckmlhd,kalnr,STRING,YES
ckmlhd,mlast,STRING,YES
ckmlhd,xabrech,STRING,YES
ckmlhd,abrechdat,DATE,YES
ckmlhd,xabrerr,STRING,YES
ckmlhd,abrechuhr,TIME,YES
ckmlhd,matnr,STRING,YES
ckmlhd,bwkey,STRING,YES
ckmlhd,bwtar,STRING,YES
ckmlhd,kzbws,STRING,YES
ckmlhd,xobew,STRING,YES
ckmlhd,sobkz,STRING,YES
ckmlhd,vbeln,STRING,YES
ckmlhd,posnr,STRING,YES
ckmlhd,pspnr,STRING,YES
ckmlhd,lifnr,STRING,YES
ckmlhd,aexterrind,STRING,YES
ckmlhd,matdoc_aexterrind,STRING,YES
ckmlhd,operation_flag,STRING,YES
ckmlhd,is_deleted,BOOL,YES
ckmlhd,recordstamp,TIMESTAMP,YES
rbco,mandt,STRING,YES
rbco,belnr,STRING,YES
rbco,gjahr,STRING,YES
rbco,buzei,STRING,YES
rbco,cobl_nr,STRING,YES
rbco,wrbtr,NUMERIC,YES
rbco,sgtxt,STRING,YES
rbco,txjcd,STRING,YES
rbco,dummy_incl_eew_cobl,STRING,YES
rbco,menge,NUMERIC,YES
rbco,mwskz,STRING,YES
rbco,bpmng,NUMERIC,YES
rbco,bukrs,STRING,YES
rbco,shkzg,STRING,YES
rbco,bnkan_fw,NUMERIC,YES
rbco,xnegp,STRING,YES
rbco,xskrl,STRING,YES
rbco,meins,STRING,YES
rbco,mwart,STRING,YES
rbco,fwbas,NUMERIC,YES
rbco,hwbas,NUMERIC,YES
rbco,menge_f,FLOAT64,YES
rbco,bpmng_f,FLOAT64,YES
rbco,werks,STRING,YES
rbco,zekkn,STRING,YES
rbco,xunpl,STRING,YES
rbco,anln1,STRING,YES
rbco,anln2,STRING,YES
rbco,aplzl,STRING,YES
rbco,aufnr,STRING,YES
rbco,dabrz,DATE,YES
